store_id,store_name,region,format,date,customer_satisfaction,drive_thru_wait_sec,mobile_order_pct,loyalty_redemption_pct,staff_hours,waste_pct,upsell_success_pct
N-0049,Starbucks Hartford #49,Northeast,Kiosk,2024-12-01,4.57,,0.36,0.385,476,0.034,0.28
S-0050,Starbucks Miami #50,Southeast,Kiosk,2023-01-01,3.88,,0.423,0.605,450,0.021,0.124
S-0050,Starbucks Miami #50,Southeast,Kiosk,2023-02-01,4.01,,0.244,0.517,518,0.054,0.117
S-0050,Starbucks Miami #50,Southeast,Kiosk,2023-03-01,3.91,,0.383,0.403,463,0.051,0.288
S-0050,Starbucks Miami #50,Southeast,Kiosk,2023-04-01,3.8,,0.477,0.497,486,0.033,0.349
S-0050,Starbucks Miami #50,Southeast,Kiosk,2023-05-01,3.93,,0.317,0.379,524,0.056,0.311
S-0050,Starbucks Miami #50,Southeast,Kiosk,2023-06-01,4.11,,0.414,0.418,447,0.041,0.164
S-0050,Starbucks Miami #50,Southeast,Kiosk,2023-07-01,3.87,,0.387,0.448,496,0.012,0.131
S-0050,Starbucks Miami #50,Southeast,Kiosk,2023-08-01,3.77,,0.377,0.474,508,0.045,0.223
S-0050,Starbucks Miami #50,Southeast,Kiosk,2023-09-01,3.83,,0.296,0.54,462,0.047,0.14
S-0050,Starbucks Miami #50,Southeast,Kiosk,2023-10-01,3.8,,0.262,0.509,500,0.024,0.265
S-0050,Starbucks Miami #50,Southeast,Kiosk,2023-11-01,4.06,,0.249,0.46,485,0.016,0.261
S-0050,Starbucks Miami #50,Southeast,Kiosk,2023-12-01,4.13,,0.352,0.574,529,0.012,0.339
S-0050,Starbucks Miami #50,Southeast,Kiosk,2024-01-01,3.89,,0.464,0.599,468,0.048,0.126
S-0050,Starbucks Miami #50,Southeast,Kiosk,2024-02-01,4.01,,0.405,0.643,529,0.02,0.226
S-0050,Starbucks Miami #50,Southeast,Kiosk,2024-03-01,3.89,,0.215,0.383,542,0.04,0.171
S-0050,Starbucks Miami #50,Southeast,Kiosk,2024-04-01,3.89,,0.256,0.357,444,0.018,0.321
S-0050,Starbucks Miami #50,Southeast,Kiosk,2024-05-01,4.01,,0.258,0.613,542,0.034,0.143
S-0050,Starbucks Miami #50,Southeast,Kiosk,2024-06-01,3.75,,0.305,0.499,467,0.028,0.264
S-0050,Starbucks Miami #50,Southeast,Kiosk,2024-07-01,3.92,,0.3,0.571,501,0.037,0.207
S-0050,Starbucks Miami #50,Southeast,Kiosk,2024-08-01,3.76,,0.331,0.501,494,0.032,0.166
S-0050,Starbucks Miami #50,Southeast,Kiosk,2024-09-01,3.56,,0.259,0.621,426,0.054,0.29
S-0050,Starbucks Miami #50,Southeast,Kiosk,2024-10-01,3.7,,0.401,0.532,428,0.04,0.131
S-0050,Starbucks Miami #50,Southeast,Kiosk,2024-11-01,4.07,,0.224,0.452,489,0.035,0.272
S-0050,Starbucks Miami #50,Southeast,Kiosk,2024-12-01,4.01,,0.475,0.385,492,0.036,0.119
M-0051,Starbucks Chicago #51,Midwest,Cafe,2023-01-01,4.15,,0.256,0.65,537,0.027,0.326
M-0051,Starbucks Chicago #51,Midwest,Cafe,2023-02-01,3.82,,0.234,0.521,513,0.028,0.308
M-0051,Starbucks Chicago #51,Midwest,Cafe,2023-03-01,3.81,,0.205,0.421,517,0.038,0.12
M-0051,Starbucks Chicago #51,Midwest,Cafe,2023-04-01,4.13,,0.247,0.529,527,0.04,0.219
M-0051,Starbucks Chicago #51,Midwest,Cafe,2023-05-01,4.08,,0.308,0.477,470,0.043,0.266
M-0051,Starbucks Chicago #51,Midwest,Cafe,2023-06-01,3.94,,0.293,0.538,463,0.038,0.263
M-0051,Starbucks Chicago #51,Midwest,Cafe,2023-07-01,3.75,,0.269,0.461,511,0.022,0.271
M-0051,Starbucks Chicago #51,Midwest,Cafe,2023-08-01,3.74,,0.448,0.488,499,0.016,0.153
M-0051,Starbucks Chicago #51,Midwest,Cafe,2023-09-01,3.64,,0.438,0.498,500,0.056,0.125
M-0051,Starbucks Chicago #51,Midwest,Cafe,2023-10-01,4.05,,0.282,0.391,493,0.033,0.34
M-0051,Starbucks Chicago #51,Midwest,Cafe,2023-11-01,4.15,,0.388,0.362,532,0.032,0.119
M-0051,Starbucks Chicago #51,Midwest,Cafe,2023-12-01,4.08,,0.384,0.649,458,0.019,0.199
M-0051,Starbucks Chicago #51,Midwest,Cafe,2024-01-01,3.86,,0.243,0.478,504,0.029,0.345
M-0051,Starbucks Chicago #51,Midwest,Cafe,2024-02-01,4.11,,0.449,0.397,474,0.046,0.169
M-0051,Starbucks Chicago #51,Midwest,Cafe,2024-03-01,3.8,,0.291,0.41,427,0.032,0.207
M-0051,Starbucks Chicago #51,Midwest,Cafe,2024-04-01,4.06,,0.295,0.359,473,0.019,0.28
M-0051,Starbucks Chicago #51,Midwest,Cafe,2024-05-01,4.02,,0.394,0.408,484,0.016,0.23
M-0051,Starbucks Chicago #51,Midwest,Cafe,2024-06-01,3.8,,0.368,0.61,499,0.046,0.266
M-0051,Starbucks Chicago #51,Midwest,Cafe,2024-07-01,3.91,,0.257,0.361,486,0.017,0.328
M-0051,Starbucks Chicago #51,Midwest,Cafe,2024-08-01,4.04,,0.394,0.544,434,0.038,0.222
M-0051,Starbucks Chicago #51,Midwest,Cafe,2024-09-01,4.06,,0.203,0.366,473,0.035,0.183
M-0051,Starbucks Chicago #51,Midwest,Cafe,2024-10-01,4.0,,0.303,0.422,492,0.048,0.302
M-0051,Starbucks Chicago #51,Midwest,Cafe,2024-11-01,4.08,,0.471,0.491,484,0.021,0.229
M-0051,Starbucks Chicago #51,Midwest,Cafe,2024-12-01,4.17,,0.26,0.527,516,0.026,0.314
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2023-01-01,4.37,230.0,0.21,0.605,433,0.015,0.229
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2023-02-01,4.38,218.0,0.404,0.511,434,0.055,0.139
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2023-03-01,4.25,209.0,0.445,0.63,415,0.024,0.315
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2023-04-01,4.32,239.0,0.233,0.493,494,0.044,0.324
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2023-05-01,4.21,171.0,0.456,0.364,369,0.017,0.199
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2023-06-01,4.24,176.0,0.287,0.585,535,0.059,0.295
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2023-07-01,4.56,258.0,0.394,0.62,523,0.021,0.328
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2023-08-01,4.56,161.0,0.424,0.457,472,0.019,0.164
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2023-09-01,4.6,220.0,0.326,0.538,459,0.043,0.188
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2023-10-01,4.61,161.0,0.474,0.373,504,0.035,0.172
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2023-11-01,4.24,287.0,0.286,0.425,501,0.021,0.293
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2023-12-01,4.35,178.0,0.246,0.618,478,0.04,0.146
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2024-01-01,4.57,232.0,0.293,0.517,461,0.03,0.288
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2024-02-01,4.41,117.0,0.302,0.488,439,0.026,0.253
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2024-03-01,4.51,166.0,0.326,0.582,460,0.044,0.147
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2024-04-01,4.52,190.0,0.236,0.491,456,0.056,0.166
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2024-05-01,4.1,253.0,0.294,0.522,399,0.053,0.113
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2024-06-01,4.57,240.0,0.369,0.476,504,0.041,0.123
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2024-07-01,4.48,273.0,0.468,0.541,476,0.013,0.286
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2024-08-01,4.26,117.0,0.471,0.632,481,0.058,0.155
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2024-09-01,4.23,224.0,0.429,0.614,437,0.02,0.256
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2024-10-01,4.6,292.0,0.231,0.391,471,0.028,0.165
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2024-11-01,4.22,264.0,0.392,0.581,502,0.055,0.166
S-0052,Starbucks Tucson #52,Southwest,Drive-Thru,2024-12-01,4.63,177.0,0.328,0.502,473,0.041,0.116
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2023-01-01,3.64,,0.412,0.551,466,0.026,0.111
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2023-02-01,3.91,,0.477,0.448,442,0.05,0.317
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2023-03-01,3.91,,0.351,0.421,478,0.059,0.161
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2023-04-01,3.7,,0.472,0.405,549,0.03,0.26
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2023-05-01,3.7,,0.271,0.595,387,0.015,0.276
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2023-06-01,3.59,,0.338,0.599,488,0.032,0.13
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2023-07-01,3.91,,0.373,0.481,471,0.038,0.214
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2023-08-01,3.82,,0.229,0.529,515,0.041,0.291
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2023-09-01,3.81,,0.299,0.497,509,0.055,0.345
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2023-10-01,3.57,,0.303,0.36,479,0.018,0.199
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2023-11-01,3.62,,0.264,0.575,446,0.025,0.277
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2023-12-01,4.01,,0.247,0.397,459,0.044,0.329
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2024-01-01,3.85,,0.425,0.453,476,0.058,0.242
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2024-02-01,3.86,,0.35,0.522,463,0.06,0.138
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2024-03-01,3.75,,0.276,0.558,562,0.043,0.314
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2024-04-01,3.85,,0.291,0.509,520,0.028,0.169
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2024-05-01,4.13,,0.365,0.636,506,0.025,0.193
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2024-06-01,3.98,,0.201,0.444,546,0.023,0.31
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2024-07-01,3.77,,0.229,0.412,507,0.019,0.159
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2024-08-01,3.81,,0.289,0.518,416,0.027,0.304
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2024-09-01,3.81,,0.214,0.422,502,0.015,0.186
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2024-10-01,3.87,,0.268,0.58,567,0.017,0.157
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2024-11-01,3.67,,0.39,0.643,503,0.052,0.14
WC-0053,Starbucks Sacramento #53,West Coast,Reserve,2024-12-01,3.44,,0.478,0.639,507,0.016,0.327
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2023-01-01,3.81,,0.28,0.606,425,0.026,0.304
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2023-02-01,4.17,,0.349,0.586,442,0.018,0.26
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2023-03-01,4.08,,0.47,0.368,510,0.027,0.219
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2023-04-01,3.81,,0.249,0.594,435,0.055,0.121
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2023-05-01,3.91,,0.343,0.587,457,0.014,0.259
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2023-06-01,3.97,,0.246,0.53,440,0.022,0.293
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2023-07-01,4.12,,0.431,0.5,556,0.023,0.255
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2023-08-01,3.99,,0.376,0.63,500,0.036,0.349
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2023-09-01,3.99,,0.26,0.486,431,0.019,0.156
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2023-10-01,3.88,,0.238,0.593,437,0.021,0.204
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2023-11-01,3.93,,0.24,0.382,525,0.04,0.307
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2023-12-01,3.93,,0.29,0.38,502,0.049,0.169
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2024-01-01,4.09,,0.411,0.366,478,0.01,0.297
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2024-02-01,4.23,,0.244,0.612,496,0.049,0.323
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2024-03-01,3.78,,0.242,0.629,444,0.019,0.13
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2024-04-01,4.06,,0.449,0.593,453,0.038,0.348
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2024-05-01,3.76,,0.236,0.36,389,0.026,0.144
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2024-06-01,3.8,,0.239,0.613,477,0.056,0.341
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2024-07-01,4.14,,0.434,0.548,509,0.027,0.139
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2024-08-01,4.07,,0.395,0.487,461,0.011,0.167
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2024-09-01,3.99,,0.322,0.444,550,0.04,0.342
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2024-10-01,3.67,,0.343,0.532,470,0.02,0.295
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2024-11-01,4.01,,0.207,0.407,479,0.044,0.274
PN-0054,Starbucks Bellevue #54,Pacific Northwest,Reserve,2024-12-01,4.04,,0.316,0.475,482,0.056,0.235
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2023-01-01,4.24,268.0,0.286,0.439,452,0.057,0.146
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2023-02-01,4.09,231.0,0.403,0.571,435,0.029,0.318
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2023-03-01,3.78,274.0,0.427,0.423,484,0.055,0.15
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2023-04-01,4.29,217.0,0.373,0.477,496,0.058,0.211
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2023-05-01,4.35,209.0,0.28,0.437,462,0.051,0.256
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2023-06-01,4.17,148.0,0.42,0.591,488,0.034,0.197
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2023-07-01,4.24,177.0,0.379,0.412,491,0.013,0.293
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2023-08-01,4.15,184.0,0.471,0.378,427,0.036,0.227
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2023-09-01,3.88,250.0,0.459,0.431,477,0.023,0.147
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2023-10-01,4.45,213.0,0.369,0.585,502,0.014,0.278
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2023-11-01,4.2,181.0,0.24,0.6,440,0.028,0.137
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2023-12-01,4.35,146.0,0.479,0.526,473,0.017,0.267
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2024-01-01,3.85,194.0,0.226,0.418,543,0.054,0.298
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2024-02-01,4.17,222.0,0.363,0.491,462,0.039,0.102
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2024-03-01,4.13,179.0,0.249,0.514,508,0.057,0.345
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2024-04-01,4.08,255.0,0.237,0.555,500,0.057,0.235
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2024-05-01,4.14,155.0,0.398,0.581,419,0.056,0.293
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2024-06-01,4.14,242.0,0.297,0.444,456,0.053,0.318
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2024-07-01,4.1,247.0,0.285,0.441,467,0.036,0.283
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2024-08-01,4.22,183.0,0.3,0.546,448,0.051,0.237
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2024-09-01,4.09,166.0,0.236,0.376,501,0.052,0.294
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2024-10-01,4.13,230.0,0.411,0.538,491,0.028,0.125
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2024-11-01,4.24,207.0,0.363,0.405,460,0.057,0.14
M-0055,Starbucks Reno #55,Mountain,Drive-Thru+Cafe,2024-12-01,4.44,249.0,0.475,0.519,526,0.054,0.106
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2023-01-01,4.09,,0.326,0.411,418,0.039,0.242
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2023-02-01,3.78,,0.46,0.528,482,0.023,0.272
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2023-03-01,3.92,,0.296,0.614,399,0.06,0.14
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2023-04-01,3.73,,0.427,0.473,493,0.041,0.214
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2023-05-01,4.04,,0.382,0.474,531,0.011,0.272
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2023-06-01,3.73,,0.371,0.586,471,0.043,0.18
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2023-07-01,3.96,,0.291,0.357,463,0.039,0.162
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2023-08-01,3.89,,0.322,0.426,486,0.044,0.237
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2023-09-01,3.88,,0.201,0.415,537,0.06,0.201
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2023-10-01,4.03,,0.206,0.548,489,0.024,0.17
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2023-11-01,4.0,,0.304,0.37,458,0.015,0.137
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2023-12-01,3.89,,0.456,0.595,516,0.052,0.172
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2024-01-01,3.98,,0.317,0.503,413,0.013,0.343
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2024-02-01,3.78,,0.23,0.396,498,0.013,0.163
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2024-03-01,3.91,,0.323,0.492,409,0.041,0.158
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2024-04-01,3.83,,0.469,0.558,486,0.018,0.342
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2024-05-01,4.06,,0.317,0.509,471,0.026,0.265
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2024-06-01,3.75,,0.223,0.367,451,0.025,0.284
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2024-07-01,3.81,,0.453,0.542,441,0.056,0.328
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2024-08-01,4.17,,0.4,0.614,575,0.041,0.206
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2024-09-01,3.94,,0.236,0.568,468,0.036,0.196
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2024-10-01,4.11,,0.464,0.429,502,0.057,0.34
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2024-11-01,3.94,,0.394,0.362,485,0.039,0.287
M-0056,Starbucks Virginia Beach #56,Mid-Atlantic,Cafe,2024-12-01,3.93,,0.422,0.562,506,0.024,0.139
N-0057,Starbucks Boston #57,Northeast,Reserve,2023-01-01,4.36,,0.38,0.587,448,0.039,0.321
N-0057,Starbucks Boston #57,Northeast,Reserve,2023-02-01,4.37,,0.378,0.599,448,0.037,0.103
N-0057,Starbucks Boston #57,Northeast,Reserve,2023-03-01,4.63,,0.277,0.366,502,0.036,0.111
N-0057,Starbucks Boston #57,Northeast,Reserve,2023-04-01,4.43,,0.263,0.467,477,0.016,0.129
N-0057,Starbucks Boston #57,Northeast,Reserve,2023-05-01,4.62,,0.237,0.409,502,0.042,0.179
N-0057,Starbucks Boston #57,Northeast,Reserve,2023-06-01,4.66,,0.239,0.536,476,0.057,0.114
N-0057,Starbucks Boston #57,Northeast,Reserve,2023-07-01,4.49,,0.469,0.416,452,0.027,0.125
N-0057,Starbucks Boston #57,Northeast,Reserve,2023-08-01,4.41,,0.309,0.517,474,0.059,0.305
N-0057,Starbucks Boston #57,Northeast,Reserve,2023-09-01,4.4,,0.224,0.531,505,0.036,0.229
N-0057,Starbucks Boston #57,Northeast,Reserve,2023-10-01,4.47,,0.242,0.477,440,0.013,0.314
N-0057,Starbucks Boston #57,Northeast,Reserve,2023-11-01,4.54,,0.475,0.366,503,0.042,0.312
N-0057,Starbucks Boston #57,Northeast,Reserve,2023-12-01,4.51,,0.31,0.481,439,0.056,0.235
N-0057,Starbucks Boston #57,Northeast,Reserve,2024-01-01,4.65,,0.396,0.488,513,0.024,0.171
N-0057,Starbucks Boston #57,Northeast,Reserve,2024-02-01,4.59,,0.364,0.546,536,0.049,0.287
N-0057,Starbucks Boston #57,Northeast,Reserve,2024-03-01,4.43,,0.274,0.511,447,0.013,0.291
N-0057,Starbucks Boston #57,Northeast,Reserve,2024-04-01,4.43,,0.419,0.365,458,0.043,0.331
N-0057,Starbucks Boston #57,Northeast,Reserve,2024-05-01,4.7,,0.422,0.417,512,0.039,0.177
N-0057,Starbucks Boston #57,Northeast,Reserve,2024-06-01,4.36,,0.364,0.588,455,0.054,0.207
N-0057,Starbucks Boston #57,Northeast,Reserve,2024-07-01,4.7,,0.419,0.426,440,0.025,0.233
N-0057,Starbucks Boston #57,Northeast,Reserve,2024-08-01,4.74,,0.341,0.383,460,0.018,0.325
N-0057,Starbucks Boston #57,Northeast,Reserve,2024-09-01,4.61,,0.368,0.501,525,0.058,0.13
N-0057,Starbucks Boston #57,Northeast,Reserve,2024-10-01,4.9,,0.206,0.474,497,0.049,0.218
N-0057,Starbucks Boston #57,Northeast,Reserve,2024-11-01,4.53,,0.415,0.591,514,0.044,0.287
N-0057,Starbucks Boston #57,Northeast,Reserve,2024-12-01,4.55,,0.359,0.407,553,0.051,0.178
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2023-01-01,4.41,167.0,0.473,0.591,524,0.034,0.151
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2023-02-01,4.58,167.0,0.464,0.478,410,0.039,0.331
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2023-03-01,4.03,214.0,0.307,0.463,440,0.047,0.322
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2023-04-01,4.44,175.0,0.379,0.458,464,0.037,0.259
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2023-05-01,4.39,203.0,0.312,0.442,461,0.037,0.112
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2023-06-01,4.22,175.0,0.379,0.435,566,0.055,0.168
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2023-07-01,4.36,216.0,0.312,0.398,486,0.045,0.186
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2023-08-01,4.3,110.0,0.362,0.382,469,0.025,0.259
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2023-09-01,4.64,218.0,0.252,0.36,495,0.055,0.22
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2023-10-01,4.07,218.0,0.253,0.496,485,0.042,0.183
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2023-11-01,4.41,251.0,0.318,0.376,529,0.027,0.299
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2023-12-01,4.1,175.0,0.304,0.477,478,0.058,0.241
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2024-01-01,4.46,234.0,0.359,0.53,509,0.031,0.237
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2024-02-01,4.35,190.0,0.258,0.578,405,0.035,0.237
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2024-03-01,4.3,193.0,0.257,0.465,428,0.021,0.313
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2024-04-01,3.96,287.0,0.372,0.532,430,0.038,0.306
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2024-05-01,4.23,261.0,0.378,0.381,478,0.055,0.262
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2024-06-01,4.15,172.0,0.327,0.47,498,0.049,0.134
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2024-07-01,4.41,213.0,0.45,0.606,502,0.05,0.313
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2024-08-01,4.26,189.0,0.393,0.519,465,0.026,0.271
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2024-09-01,4.11,188.0,0.401,0.634,529,0.01,0.228
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2024-10-01,4.48,230.0,0.264,0.605,522,0.058,0.17
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2024-11-01,4.19,165.0,0.218,0.612,487,0.048,0.267
S-0058,Starbucks Miami #58,Southeast,Drive-Thru,2024-12-01,4.38,269.0,0.434,0.593,425,0.014,0.216
M-0059,Starbucks Indianapolis #59,Midwest,Drive-Thru+Cafe,2023-01-01,4.16,276.0,0.298,0.562,412,0.055,0.128
M-0059,Starbucks Indianapolis #59,Midwest,Drive-Thru+Cafe,2023-02-01,4.13,215.0,0.375,0.485,430,0.02,0.133
M-0059,Starbucks Indianapolis #59,Midwest,Drive-Thru+Cafe,2023-03-01,4.58,196.0,0.285,0.416,491,0.027,0.107
M-0059,Starbucks Indianapolis #59,Midwest,Drive-Thru+Cafe,2023-04-01,4.09,335.0,0.32,0.383,508,0.048,0.272
M-0059,Starbucks Indianapolis #59,Midwest,Drive-Thru+Cafe,2023-05-01,3.92,153.0,0.244,0.576,448,0.029,0.326
M-0059,Starbucks Indianapolis #59,Midwest,Drive-Thru+Cafe,2023-06-01,4.19,132.0,0.38,0.411,458,0.036,0.267
M-0059,Starbucks Indianapolis #59,Midwest,Drive-Thru+Cafe,2023-07-01,4.22,242.0,0.308,0.58,477,0.01,0.32
M-0059,Starbucks Indianapolis #59,Midwest,Drive-Thru+Cafe,2023-08-01,4.3,172.0,0.424,0.467,419,0.012,0.259
M-0059,Starbucks Indianapolis #59,Midwest,Drive-Thru+Cafe,2023-09-01,4.31,232.0,0.312,0.376,439,0.011,0.295
